UF;Municípios;R$ Transferido;;Saldo em conta;% em Saldo;% Executado*;% Executado*
RJ;VOLTA REDONDA;1747365,94;;68053,82;0,0389465186;0,961053481;0,961053481
RJ;VASSOURAS;268347,62;;10823,86;0,0403352189;0,959664781;0,959664781
RJ;VARRE-SAI;91650,73;;28,30;0,0003087810;0,999691219;0,999691219
RJ;VALENCA;530651,33;;4,15;0,0000078206;0,999992179;0,999992179
RJ;TRES RIOS;568014,32;;145,27;0,0002557506;0,999744249;0,999744249
RJ;TRAJANO DE MORAIS;89515,41;;58113,81;0,6492045336;0,350795466;0,350795466
RJ;TERESOPOLIS;1231139,87;;438,22;0,0003559466;0,999644053;0,999644053
RJ;TANGUA;253500;;145514,64;0,5740222485;0,425977751;0,425977751
RJ;SILVA JARDIM;167587,1;;53187,89;0,3173746070;0,682625393;0,682625393
RJ;SEROPEDICA;570914,66;;56517,26;0,0989942350;0,901005765;0,901005765
RJ;SAQUAREMA;610069,24;;316030,08;0,5180232985;0,481976702;0,481976702
RJ;SAPUCAIA;147341,82;;148331,10;1,0067141834;0;0
RJ;SAO SEBASTIAO DO ALTO;75058,28;;6761,68;0,0900857307;0,909914269;0,909914269
RJ;SAO PEDRO DA ALDEIA;711880,28;;3606,59;0,0050662873;0,994933713;0,994933713
RJ;SAO JOSE DO VALE DO RIO PRETO;167705,14;;24903,97;0,1484985493;0,851501451;0,851501451
RJ;SAO JOAO DE MERITI;2885731,76;;2612,18;0,0009052054;0,999094795;0,999094795
RJ;SAO JOAO DA BARRA;263814,41;;91565,86;0,3470843765;0,652915624;0,652915624
RJ;SAO GONCALO;6382353,03;;2251,87;0,0003528276;0,999647172;0,999647172
RJ;SAO FIDELIS;285682,29;;10658,89;0,0373102932;0,962689707;0,962689707
RJ;SANTO ANTONIO DE PADUA;307431,23;;64692,59;0,2104294674;0,789570533;0,789570533
RJ;SANTA MARIA MADALENA;88247,97;;88838,84;1,0066955648;0;0
RJ;RIO DAS OSTRAS;1041686,07;;210,43;0,0002020090;0,999797991;0,999797991
RJ;RIO DAS FLORES;74641,49;;507,69;0,0068017131;0,993198287;0,993198287
RJ;RIO CLARO;149000;;3,48;0,0000233557;0,999976644;0,999976644
RJ;RIO BONITO;423039,61;;77962,23;0,1842906152;0,815709385;0,815709385
RJ;RESENDE;879685,45;;317340,10;0,3607426950;0,639257305;0,639257305
RJ;QUISSAMA;191504,62;;3641,51;0,0190152593;0,980984741;0,980984741
RJ;QUEIMADOS;1039659,26;;413625,49;0,3978471658;0,602152834;0,602152834
RJ;QUATIS;117714,96;;42906,04;0,3644909704;0,63550903;0,63550903
RJ;PORTO REAL;155648,89;;0,00;0,0000000000;1;1
RJ;PORCIUNCULA;150875,89;;8299,85;0,0550111088;0,944988891;0,944988891
RJ;PIRAI;217636,22;;56,37;0,0002590102;0,99974099;0,99974099
RJ;PINHEIRAL;194105,94;;112,36;0,0005788592;0,999421141;0,999421141
RJ;PETROPOLIS;1936795,75;;3528,65;0,0018219009;0,998178099;0,998178099
RJ;PATY DO ALFERES;209026,55;;20632,98;0,0987098529;0,901290147;0,901290147
RJ;PARATI;311351,43;;1485,95;0,0047725813;0,995227419;0,995227419
RJ;PARAIBA DO SUL;324957,91;;97828,72;0,3010504345;0,698949565;0,698949565
RJ;PARACAMBI;377680,27;;90,41;0,0002393824;0,999760618;0,999760618
RJ;NOVA IGUACU;4876740,28;;48791,03;0,0100048449;0,989995155;0,989995155
RJ;NOVA FRIBURGO;1277000;;112111,54;0,0877929052;0,912207095;0,912207095
RJ;NITEROI;3120870,53;;3615,91;0,0011586222;0,998841378;0,998841378
RJ;NILOPOLIS;1116330,98;;668820,55;0,5991238817;0,400876118;0,400876118
RJ;NATIVIDADE;123508,63;;124345,51;1,0067758828;0;0
RJ;MIRACEMA;205629,5;;6707,15;0,0326176448;0,967382355;0,967382355
RJ;MIGUEL PEREIRA;196289,04;;6937,53;0,0353434405;0,96465656;0,96465656
RJ;MESQUITA;1194080,62;;297255,24;0,2489406787;0,751059321;0,751059321
RJ;MENDES;149545,62;;9347,01;0,0625027333;0,937497267;0,937497267
RJ;MARICA;1109034,46;;97095,72;0,0875497773;0,912450223;0,912450223
RJ;MANGARATIBA;325998,94;;6,19;0,0000189878;0,999981012;0,999981012
RJ;MAGE;1587841,59;;243481,68;0,1533412914;0,846658709;0,846658709
RJ;MACUCO;53602,14;;16,43;0,0003065176;0,999693482;0,999693482
RJ;MACAE;1654075,51;;1185230,32;0,7165515195;0,283448481;0,283448481
RJ;LAJE DO MURIAE;63627,58;;64051,84;1,0066678632;0;0
RJ;JAPERI;713538,52;;440997,92;0,6180436061;0,381956394;0,381956394
RJ;ITATIAIA;239281,43;;74,00;0,0003092593;0,999690741;0,999690741
RJ;ITAPERUNA;704732,2;;483005,09;0,6853739477;0,314626052;0,314626052
RJ;ITAOCARA;175922,72;;177102,53;1,0067064106;0;0
RJ;ITALVA;122881,91;;24,32;0,0001979136;0,999802086;0,999802086
RJ;ITAGUAI;889265,7;;5741,25;0,0064561694;0,993543831;0,993543831
RJ;ITABORAI;1562269,51;;34290,81;0,0219493562;0,978050644;0,978050644
RJ;IGUABA GRANDE;212115,3;;170842,30;0,8054218625;0,194578137;0,194578137
RJ;GUAPIMIRIM;424843,76;;125444,72;0,2952725962;0,704727404;0,704727404
RJ;ENGENHEIRO PAULO DE FRONTIN;115980;;6609,97;0,0569923263;0,943007674;0,943007674
RJ;DUQUE DE CAXIAS;5438926,45;;29197,64;0,0053682726;0,994631727;0,994631727
RJ;DUAS BARRAS;94459,72;;717,46;0,0075954068;0,992404593;0,992404593
RJ;CORDEIRO;162000;;113354,44;0,6997187654;0,300281235;0,300281235
RJ;CASIMIRO DE ABREU;324377,52;;6704,07;0,0206674926;0,979332507;0,979332507
RJ;CARMO;151149,94;;16,76;0,0001108833;0,999889117;0,999889117
RJ;CARDOSO MOREIRA;102058,84;;29,33;0,0002873832;0,999712617;0,999712617
RJ;CARAPEBUS;129126,53;;8,93;0,0000691570;0,999930843;0,999930843
RJ;CANTAGALO;158440,75;;1766,31;0,0111480790;0,988851921;0,988851921
RJ;CAMPOS DOS GOYTACAZES;3086409,03;;6,71;0,0000021740;0,999997826;0,999997826
RJ;CAMBUCI;124583,29;;125415,36;1,0066788251;0;0
RJ;CACHOEIRAS DE MACACU;415823,02;;1,53;0,0000036794;0,999996321;0,999996321
RJ;CABO FRIO;1481956,38;;322045,89;0,2173113152;0,782688685;0,782688685
RJ;BOM JESUS DO ITABAPOANA;269489,49;;90118,71;0,3344052861;0,665594714;0,665594714
RJ;BOM JARDIM;207182,44;;208563,91;1,0066678914;0;0
RJ;BELFORD ROXO;3105580,95;;3126408,26;1,0067064135;0;0
RJ;BARRA MANSA;1241519,43;;0,00;0,0000000000;1;1
RJ;BARRA DO PIRAI;681214;;53882,87;0,0790983010;0,920901699;0,920901699
RJ;ARRAIAL DO CABO;223756,62;;203972,28;0,9115809847;0,088419015;0,088419015
RJ;ARMACAO DOS BUZIOS;251071,19;;21284,61;0,0847751986;0,915224801;0,915224801
RJ;AREAL;100625,8;;13591,12;0,1350659572;0,864934043;0,864934043
RJ;ARARUAMA;885731,63;;398742,93;0,4501848150;0,549815185;0,549815185
RJ;APERIBE;95983,11;;0,00;0,0000000000;1;1
RJ;ANGRA DOS REIS;1352126,25;;65462,37;0,0484143918;0,951585608;0,951585608
RN;VICOSA;35542,43;;8607,26;0,2421685855;0,757831414;0,757831414
RN;VERA CRUZ;105569,86;;34153,88;0,3235192317;0,676480768;0,676480768
RN;VENHA-VER;49581,66;;49919,62;1,0068162300;0;0
RN;VARZEA;57135,11;;57515,68;1,0066608780;0;0
RN;UPANEMA;126581,47;;53369,38;0,4216207949;0,578379205;0,578379205
RN;UMARIZAL;94573,7;;23,05;0,0002437253;0,999756275;0,999756275
RN;TRIUNFO POTIGUAR;44214,9;;32,22;0,0007287136;0,999271286;0,999271286
RN;TOUROS;258667,06;;740,54;0,0028629080;0,997137092;0,997137092
RN;TIMBAUBA DOS BATISTAS;39516,12;;39779,61;1,0066679117;0;0
RN;TIBAU DO SUL;123847,94;;48083,22;0,3882440031;0,611755997;0,611755997
RN;TIBAU;49176,3;;0,26;0,0000052871;0,999994713;0,999994713
RN;TENENTE LAURENTINO CRUZ;59715,72;;13,54;0,0002267410;0,999773259;0,999773259
RN;TENENTE ANANIAS;95891,64;;96525,76;1,0066128810;0;0
RN;TANGARA;132680,28;;43010,01;0,3241627919;0,675837208;0,675837208
RN;TABOLEIRO GRANDE;40383,72;;10,29;0,0002548056;0,999745194;0,999745194
RN;SITIO NOVO;57260,71;;57644,39;1,0067005806;0;0
RN;SEVERIANO MELO;39664,56;;39928,76;1,0066608580;0;0
RN;SERRINHA DOS PINTOS;53138,17;;24,87;0,0004680252;0,999531975;0,999531975
RN;SERRA NEGRA DO NORTE;71853,76;;28205,08;0,3925345034;0,607465497;0,607465497
RN;SERRA DO MEL;102469,7;;26662,89;0,2602026745;0,739797325;0,739797325
RN;SERRA DE SAO BENTO;58630,95;;6297,84;0,1074149404;0,89258506;0,89258506
RN;SERRA CAIADA (EX-PRESIDENTE JUSCELINO);93660,2;;63155,60;0,6743056282;0,325694372;0,325694372
RN;SENADOR ELOI DE SOUZA;60480,77;;3522,91;0,0582484317;0,941751568;0,941751568
RN;SAO VICENTE;62410,53;;13,53;0,0002167903;0,99978321;0,99978321
RN;SAO TOME;97428,36;;22911,84;0,2351660235;0,764833976;0,764833976
RN;SAO PAULO DO POTENGI;151831,89;;129023,88;0,8497811626;0,150218837;0,150218837
RN;SAO MIGUEL DO GOSTOSO;93000;;17,38;0,0001868817;0,999813118;0,999813118
RN;SAO MIGUEL;185745,3;;15050,52;0,0810277299;0,91897227;0,91897227
RN;SAO JOSE DO SERIDO;52190,83;;52543,61;1,0067594250;0;0
RN;SAO JOSE DO CAMPESTRE;107710,86;;7799,11;0,0724078333;0,927592167;0,927592167
RN;SAO JOSE DE MIPIBU;327835,21;;1097,12;0,0033465594;0,996653441;0,996653441
RN;SAO JOAO DO SABUGI;61091,15;;5138,68;0,0841149659;0,915885034;0,915885034
RN;SAO GONCALO DO AMARANTE;718919,03;;79665,61;0,1108130494;0,889186951;0,889186951
RN;SAO FRANCISCO DO OESTE;49872,84;;18101,27;0,3629484505;0,63705155;0,63705155
RN;SAO FERNANDO;46196,03;;46504,06;1,0066678890;0;0
RN;SAO BENTO DO NORTE;41417,32;;41693,49;1,0066679833;0;0
RN;SANTO ANTONIO;197845,89;;4720,42;0,0238590754;0,976140925;0,976140925
RN;SANTANA DO SERIDO;41034,57;;1052,76;0,0256554413;0,974344559;0,974344559
RN;SANTANA DO MATOS;107338,67;;46,58;0,0004339536;0,999566046;0,999566046
RN;SANTA MARIA;57426,28;;57811,40;1,0067063372;0;0
RN;SANTA CRUZ;303713,3;;39,73;0,0001308142;0,999869186;0,999869186
RN;RUY BARBOSA;46287,08;;46601,57;1,0067943366;0;0
RN;RODOLFO FERNANDES;51237,37;;11,30;0,0002205422;0,999779458;0,999779458
RN;RIO DO FOGO;96245;;7473,94;0,0776553587;0,922344641;0,922344641
RN;RIACHUELO;72139,22;;11636,55;0,1613068453;0,838693155;0,838693155
RN;RIACHO DE SANTANA;49735,46;;8074,21;0,1623431250;0,837656875;0,837656875
RN;RIACHO DA CRUZ;46167,18;;515,02;0,0111555438;0,988844456;0,988844456
RN;RAFAEL GODEIRO;44009,09;;12101,92;0,2749868266;0,725013173;0,725013173
RN;RAFAEL FERNANDES;54839,96;;22541,56;0,4110426047;0,588957395;0,588957395
RN;PUREZA;80663,25;;23,43;0,0002904668;0,999709533;0,999709533
RN;PORTO DO MANGUE;62484,75;;11,65;0,0001864455;0,999813555;0,999813555
RN;PORTALEGRE;70648,42;;20972,01;0,2968503754;0,703149625;0,703149625
RN;POCO BRANCO;130887,55;;131779,23;1,0068125654;0;0
RN;PILOES;47646,2;;22,24;0,0004667738;0,999533226;0,999533226
RN;PENDENCIAS;129226,1;;37024,19;0,2865070601;0,71349294;0,71349294
RN;PEDRO VELHO;127421,98;;47322,22;0,3713819233;0,628618077;0,628618077
RN;PEDRO AVELINO;64077,65;;2,89;0,0000451015;0,999954898;0,999954898
RN;PEDRA GRANDE;44214,9;;14317,79;0,3238227385;0,676177262;0,676177262
RN;PAU DOS FERROS;233574,86;;2977,34;0,0127468341;0,987253166;0,987253166
RN;PATU;107133,14;;16266,10;0,1518307034;0,848169297;0,848169297
RN;PASSAGEM;43369,92;;10,66;0,0002457925;0,999754208;0,999754208
RN;PASSA E FICA;110113,14;;40,76;0,0003701647;0,999629835;0,999629835
RN;PARNAMIRIM;1764293,99;;0,00;0,0000000000;1;1
RN;PARELHAS;174085,03;;175268,86;1,0068002975;0;0
RN;PARAZINHO;55633,55;;12735,16;0,2289115111;0,771088489;0,771088489
RN;PARAU;47246,55;;30,58;0,0006472430;0,999352757;0,999352757
RN;PARANA;50021,28;;6,81;0,0001361421;0,999863858;0,999863858
RN;OURO BRANCO;53207,09;;69,77;0,0013112914;0,998688709;0,998688709
RN;OLHO-D'AGUA DO BORGES;50044,12;;19,00;0,0003796650;0,999620335;0,999620335
RN;NOVA CRUZ;290404,85;;292382,37;1,0068095281;0;0
RN;NISIA FLORESTA;217634,42;;56473,76;0,2594891010;0,740510899;0,740510899
RN;MOSSORO;1969310,27;;4678,28;0,0023755932;0,997624407;0,997624407
RN;MONTE ALEGRE;179647,73;;74,13;0,0004126409;0,999587359;0,999587359
RN;MONTANHAS;98547,39;;26,11;0,0002649487;0,999735051;0,999735051
RN;MESSIAS TARGINO;52002,24;;124,11;0,0023866280;0,997613372;0,997613372
RN;MAXARANGUAPE;104941,84;;26,12;0,0002488998;0,9997511;0,9997511
RN;MARTINS;75546,95;;121,90;0,0016135661;0,998386434;0,998386434
RN;MARCELINO VIEIRA;73389,56;;20,31;0,0002767424;0,999723258;0,999723258
RN;MAJOR SALES;48685,3;;10,32;0,0002119736;0,999788026;0,999788026
RN;MACAU;250260,04;;0,00;0,0000000000;1;1
RN;MACAIBA;572774,35;;468977,89;0,8187829815;0,181217019;0,181217019
RN;LUIS GOMES;92067,3;;0,04;0,0000004345;0,999999566;0,999999566
RN;LUCRECIA;48547,94;;15,60;0,0003213319;0,999678668;0,999678668
RN;LAJES PINTADAS;52904,49;;17,87;0,0003377785;0,999662221;0,999662221
RN;LAJES;98695,83;;14248,90;0,1443718544;0,855628146;0,855628146
RN;LAGOA SALGADA;72806,51;;73294,78;1,0067064058;0;0
RN;LAGOA NOVA;132035,12;;52333,29;0,3963588627;0,603641137;0,603641137
RN;LAGOA DE VELHOS;41331,68;;11,90;0,0002879147;0,999712085;0,999712085
RN;LAGOA D'ANTA;64380,24;;64809,52;1,0066678844;0;0
RN;JUCURUTU;155919,76;;60,90;0,0003905855;0,999609414;0,999609414
RN;JOAO DIAS;40886,36;;41164,40;1,0068003119;0;0
RN;JOAO CAMARA;268193,04;;13865,88;0,0517011180;0,948298882;0,948298882
RN;JARDIM DO SERIDO;105084,57;;60062,30;0,5715615528;0,428438447;0,428438447
RN;JARDIM DE PIRANHAS;127598,97;;14811,59;0,1160792285;0,883920771;0,883920771
RN;JARDIM DE ANGICOS;40646,57;;22656,21;0,5573953719;0,442604628;0,442604628
RN;JANUARIO CICCO;83860,47;;84432,08;1,0068162032;0;0
RN;JANDUIS;55810,54;;10,67;0,0001911825;0,999808817;0,999808817
RN;JANDAIRA;65002,56;;8282,32;0,1274152895;0,872584711;0,872584711
RN;JACANA;77877,1;;78392,09;1,0066128554;0;0
RN;ITAU;59293,23;;11382,68;0,1919726755;0,808027325;0,808027325
RN;ITAJA;68827,81;;20,98;0,0003048186;0,999695181;0,999695181
RN;IPUEIRA;38528,4;;10846,28;0,2815138962;0,718486104;0,718486104
RN;IPANGUACU;131332,87;;73637,38;0,5606926887;0,439307311;0,439307311
RN;IELMO MARINHO;121484,28;;122299,95;1,0067142020;0;0
RN;GUAMARE;132290,71;;128148,02;0,9686849515;0,031315049;0,031315049
RN;GROSSOS;93591,69;;27,84;0,0002974623;0,999702538;0,999702538
RN;GOVERNADOR DIX-SEPT ROSADO;108744,25;;56643,16;0,5208841847;0,479115815;0,479115815
RN;GOIANINHA;210360,73;;66893,33;0,3179934297;0,68200657;0,68200657
RN;GALINHOS;41639,99;;13741,04;0,3299962368;0,670003763;0,670003763
RN;FRUTUOSO GOMES;48959;;12093,77;0,2470183215;0,752981679;0,752981679
RN;FRANCISCO DANTAS;41856,94;;8,78;0,0002097621;0,999790238;0,999790238
RN;FLORANIA;77780,04;;15,86;0,0002039084;0,999796092;0,999796092
RN;FERNANDO PEDROZA;43170,09;;43462,59;1,0067755244;0;0
RN;FELIPE GUERRA;59904,13;;1831,32;0,0305708471;0,969429153;0,969429153
RN;EXTREMOZ;223232,85;;25174,90;0,1127741728;0,887225827;0,887225827
RN;ESPIRITO SANTO;94288,23;;94928,87;1,0067944854;0;0
RN;EQUADOR;60246,69;;24320,39;0,4036801026;0,596319897;0,596319897
RN;ENCANTO;57922,52;;30631,76;0,5288402507;0,471159749;0,471159749
RN;DOUTOR SEVERIANO;66133,01;;4177,07;0,0631616495;0,93683835;0,93683835
RN;CURRAIS NOVOS;341477,32;;116194,14;0,3402689818;0,659731018;0,659731018
RN;CRUZETA;71397,01;;2027,53;0,0283979679;0,971602032;0,971602032
RN;CERRO CORA;98135,37;;98800,32;1,0067758444;0;0
RN;CEARA-MIRIM;531125,42;;351550,83;0,6618979562;0,338102044;0,338102044
RN;CARNAUBAIS;95738,4;;20,38;0,0002128717;0,999787128;0,999787128
RN;CARNAUBA DOS DANTAS;72436,11;;55,82;0,0007706101;0,99922939;0,99922939
RN;CARAUBAS;168468,87;;28,01;0,0001662622;0,999833738;0,999833738
RN;CANGUARETAMA;264316,41;;10675,66;0,0403896981;0,959610302;0,959610302
RN;CAMPO REDONDO;98300;;6916,99;0,0703661241;0,929633876;0,929633876
RN;CAMPO GRANDE (EX-AUGUSTO SEVERO);80857,37;;12,10;0,0001496462;0,999850354;0,999850354
RN;CAICO;490895,49;;55044,86;0,1121315252;0,887868475;0,887868475
RN;CAICARA DO RIO DO VENTO;46766,97;;19707,15;0,4213903531;0,578609647;0,578609647
RN;CAICARA DO NORTE;63124,19;;0,46;0,0000072872;0,999992713;0,999992713
RN;BREJINHO;106814,5;;9091,49;0,0851147550;0,914885245;0,914885245
RN;BODO;38425,64;;46,63;0,0012135126;0,998786487;0,998786487
RN;BARCELONA;48559,69;;16677,45;0,3434422666;0,656557733;0,656557733
RN;BARAUNA;222042,02;;223531,13;1,0067064333;0;0
RN;BAIA FORMOSA;78664,98;;11666,27;0,1483032221;0,851696778;0,851696778
RN;ARES;124567,32;;16,44;0,0001319768;0,999868023;0,999868023
RN;AREIA BRANCA;218616,42;;64059,09;0,2930204877;0,706979512;0,706979512
RN;APODI;273274,35;;95460,01;0,3493193196;0,65068068;0,65068068
RN;ANTONIO MARTINS;66526,95;;5051,46;0,0759310325;0,924068968;0,924068968
RN;ALTO DO RODRIGUES;125839,27;;9191,09;0,0730383290;0,926961671;0,926961671
RN;ALMINO AFONSO;52767,47;;19,70;0,0003733361;0,999626664;0,999626664
RN;ALEXANDRIA;120405,22;;3,21;0,0000266600;0,99997334;0,99997334
RN;AGUA NOVA;44300,26;;2319,51;0,0523588349;0,947641165;0,947641165
RN;AFONSO BEZERRA;97313,24;;19950,95;0,2050178372;0,794982163;0,794982163
RN;ACU;425595,38;;41640,11;0,0978396664;0,902160334;0,902160334
RN;ACARI;97890,82;;19032,35;0,1944242576;0,805575742;0,805575742
RO;VILHENA;662519,78;;7103,37;0,0107217478;0,989278252;0,989278252
RO;SAO FRANCISCO DO GUAPORE;152673,45;;153698,53;1,0067141995;0;0
RO;SANTA LUZIA D'OESTE;55556,19;;55930,60;1,0067393030;0;0
RO;ROLIM DE MOURA;382119,23;;213,94;0,0005598776;0,999440122;0,999440122
RO;PIMENTA BUENO;264753,17;;6,30;0,0000237957;0,999976204;0,999976204
RO;OURO PRETO DO OESTE;261184,89;;262938,54;1,0067142092;0;0
RO;MINISTRO ANDREAZZA;79797,58;;80331,69;1,0066933107;0;0
RO;JI-PARANA;847220;;852901,81;1,0067064163;0;0
RO;JARU;363375,51;;255140,79;0,7021408515;0,297859149;0,297859149
RO;ITAPUA DO OESTE;84353,62;;84916,08;1,0066678822;0;0
RO;GUAJARA-MIRIM;325236,19;;327404,83;1,0066678926;0;0
RO;COSTA MARQUES;141625,9;;142576,43;1,0067115549;0;0
RO;CEREJEIRAS;130161,56;;106893,12;0,8212341647;0,178765835;0,178765835
RO;CANDEIAS DO JAMARI;195526,4;;142516,90;0,7288882729;0,271111727;0,271111727
RO;CACOAL;573601,7;;36362,31;0,0633929607;0,936607039;0,936607039
RO;ARIQUEMES;714407,16;;25566,19;0,0357865814;0,964213419;0,964213419
RR;UIRAMUTA;73858,91;;30,24;0,0004094293;0,999590571;0,999590571
RR;RORAINOPOLIS;195965,16;;64,55;0,0003293953;0,999670605;0,999670605
RR;MUCAJAI;122289,8;;14,00;0,0001144822;0,999885518;0,999885518
RR;CAROEBE;68238,74;;12,45;0,0001824477;0,999817552;0,999817552
RR;CARACARAI;145543,9;;146515,96;1,0066788096;0;0
RR;CANTA;125041,7;;12354,47;0,0988027994;0,901197201;0,901197201
RR;BONFIM;84421,16;;84984,07;1,0066678781;0;0
RS;XANGRI-LA;132989,95;;27,71;0,0002083616;0,999791638;0,999791638
RS;WESTFALIA;40794,43;;1814,29;0,0444739637;0,955526036;0,955526036
RS;VISTA GAUCHA;39863,82;;10,86;0,0002724275;0,999727573;0,999727573
RS;VISTA ALEGRE DO PRATA;32499,03;;12587,91;0,3873318681;0,612668132;0,612668132
RS;VISTA ALEGRE;39298,61;;12,58;0,0003201131;0,999679887;0,999679887
RS;VILA NOVA DO SUL;48022,33;;0,00;0,0000000000;1;1
RS;VILA MARIA;48468,02;;13,42;0,0002768836;0,999723116;0,999723116
RS;VILA LANGARO;35524,98;;35761,86;1,0066679840;0;0
RS;VICTOR GRAEFF;40041,05;;168,83;0,0042164229;0,995783577;0,995783577
RS;VICENTE DUTRA;50248,94;;50583,99;1,0066678023;0;0
RS;VIAMAO;1658812,94;;223102,08;0,1344950203;0,86550498;0,86550498
RS;VERANOPOLIS;204854,29;;3054,35;0,0149098659;0,985090134;0,985090134
RS;VERA CRUZ;208405,49;;25203,32;0,1209340502;0,87906595;0,87906595
RS;VENANCIO AIRES;510734,63;;139,74;0,0002736059;0,999726394;0,999726394
RS;VANINI;35650,58;;35892,81;1,0067945599;0;0
RS;VALE VERDE;43552,29;;8,84;0,0002029744;0,999797026;0,999797026
RS;VALE DO SOL;98710,63;;12,72;0,0001288615;0,999871138;0,999871138
RS;VACARIA;472407,4;;0,00;0,0000000000;1;1
RS;URUGUAIANA;866434,06;;336,07;0,0003878772;0,999612123;0,999612123
RS;UBIRETAMA;35091,07;;8,03;0,0002288331;0,999771167;0,999771167
RS;TUPARENDI;68650,5;;13,53;0,0001970852;0,999802915;0,999802915
RS;TUPANDI;51305,56;;0,00;0,0000000000;1;1
RS;TUPANCIRETA;191762,8;;8633,47;0,0450216100;0,95497839;0,95497839
RS;TUPANCI DO SUL;31990,9;;22139,11;0,6920439875;0,307956012;0,307956012
RS;TUCUNDUVA;56004,34;;10,68;0,0001906995;0,9998093;0,9998093
RS;TRIUNFO;223677,94;;6705,27;0,0299773415;0,970022658;0,970022658
RS;TRINDADE DO SUL;56712,29;;5756,64;0,1015060404;0,89849396;0,89849396
RS;TRES PASSOS;191523;;28,98;0,0001513134;0,999848687;0,999848687
RS;TRES PALMEIRAS;47971,31;;5150,60;0,1073683416;0,892631658;0,892631658
RS;TRES FORQUILHAS;38984,83;;12,29;0,0003152508;0,999684749;0,999684749
RS;TRES DE MAIO;191523;;10068,69;0,0525717016;0,947428298;0,947428298
RS;TRES COROAS;216150,65;;10379,21;0,0480184075;0,951981592;0,951981592
RS;TRES CACHOEIRAS;94554,23;;1585,67;0,0167699531;0,983230047;0,983230047
RS;TRES ARROIOS;38819,26;;0,00;0,0000000000;1;1
RS;TRAVESSEIRO;36923,56;;37169,76;1,0066678294;0;0
RS;TRAMANDAI;381742,75;;25717,92;0,0673697667;0,932630233;0,932630233
RS;TORRES;291894,02;;1979,34;0,0067810228;0,993218977;0,993218977
RS;TOROPI;39607,15;;12,19;0,0003077727;0,999692227;0,999692227
RS;TIO HUGO;40885,78;;0,21;0,0000051363;0,999994864;0,999994864
RS;TEUTONIA;252630,46;;50,11;0,0001983530;0,999801647;0,999801647
RS;TERRA DE AREIA;95416,34;;447,83;0,0046934309;0,995306569;0,995306569
RS;TENENTE PORTELA;116301,58;;6084,58;0,0523172600;0,94768274;0,94768274
RS;TAVARES;54790;;1017,25;0,0185663442;0,981433656;0,981433656
RS;TAQUARUCU DO SUL;41125,57;;8,61;0,0002093588;0,999790641;0,999790641
RS;TAQUARI;208399,78;;2398,85;0,0115108087;0,988489191;0,988489191
RS;TAQUARA;414577,1;;178,37;0,0004302457;0,999569754;0,999569754
RS;TAPES;145944,72;;9091,53;0,0622943399;0,93770566;0,93770566
RS;TAPERA;91876,56;;13,74;0,0001495485;0,999850452;0,999850452
RS;TAPEJARA;192693,42;;102189,45;0,5303214298;0,46967857;0,46967857
RS;TABAI;50529,09;;50869,62;1,0067392862;0;0
RS;SOLEDADE;239896,03;;1956,96;0,0081575339;0,991842466;0,991842466
RS;SOBRADINHO;124762,8;;42,03;0,0003368793;0,999663121;0,999663121
RS;SINIMBU;89524,32;;26,90;0,0003004770;0,999699523;0,999699523
RS;SILVEIRA MARTINS;37197,61;;5,50;0,0001478590;0,999852141;0,999852141
RS;SERTAO;54502,32;;15114,89;0,2773256258;0,722674374;0,722674374
RS;SERAFINA CORREA;147098,21;;76616,38;0,5208518853;0,479148115;0,479148115
RS;SENTINELA DO SUL;55450,53;;41813,86;0,7540750287;0,245924971;0,245924971
RS;SENADOR SALGADO FILHO;39452,99;;8,61;0,0002182344;0,999781766;0,999781766
RS;SELBACH;52704,34;;0,00;0,0000000000;1;1
RS;SEGREDO;65000;;0,00;0,0000000000;1;1
RS;SEBERI;92823,4;;23,42;0,0002523071;0,999747693;0,999747693
RS;SARANDI;194851,54;;0,00;0,0000000000;1;1
RS;SAPUCAIA DO SUL;946964,14;;253436,53;0,2676305462;0,732369454;0,732369454
RS;SAPIRANGA;576717,85;;34785,61;0,0603165135;0,939683486;0,939683486
RS;SAO VICENTE DO SUL;73377,82;;19,83;0,0002702452;0,999729755;0,999729755
RS;SAO VALERIO DO SUL;39156,11;;0,00;0,0000000000;1;1
RS;SAO SEPE;189893,84;;12714,59;0,0669563057;0,933043694;0,933043694
RS;SAO SEBASTIAO DO CAI;201679,9;;22012,52;0,1091458296;0,89085417;0,89085417
RS;SAO PEDRO DO SUL;131790,99;;32,61;0,0002474372;0,999752563;0,999752563
RS;SAO PEDRO DAS MISSOES;35056,81;;10,66;0,0003040779;0,999695922;0,999695922
RS;SAO PEDRO DA SERRA;45287,93;;15112,05;0,3336882476;0,666311752;0,666311752
RS;SAO PAULO DAS MISSOES;56643,78;;0,00;0,0000000000;1;1
RS;SAO NICOLAU;53645,94;;54004,75;1,0066884838;0;0
RS;SAO MIGUEL DAS MISSOES;67393,8;;15,81;0,0002345913;0,999765409;0,999765409
RS;SAO MARTINHO DA SERRA;42050,74;;0,42;0,0000099879;0,999990012;0,999990012
